model,approach,history,history_frames,case_study,bag_name,global_bag_id,event_id_within_bag,event_key,unsafe_start_frame_id,unsafe_end_frame_id,unsafe_start_s,unsafe_end_s,previous_unsafe_end_s,first_warning_frame_id,first_warning_s,first_warning_label,speed_at_warning_mps,lead_time_s,t_required_s,warning_raw_source_file,allowed_interval_s,t_earliest_s,outcome
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,0,huron__bww8_Feb-03-2023-bww8-intloss_00000000::103,103,109,10.133288,10.696014,,7,0.754728,potentially_unsafe,0.11393463,9.37856,0.81393463,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,2,2.81393463,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,0,huron__bww8_Feb-03-2023-bww8-intloss_00000000::103,103,109,10.133288,10.696014,,7,0.754728,potentially_unsafe,0.11393463,9.37856,0.81393463,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,3,3.81393463,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,0,huron__bww8_Feb-03-2023-bww8-intloss_00000000::103,103,109,10.133288,10.696014,,7,0.754728,potentially_unsafe,0.11393463,9.37856,0.81393463,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,4,4.81393463,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,0,huron__bww8_Feb-03-2023-bww8-intloss_00000000::103,103,109,10.133288,10.696014,,7,0.754728,potentially_unsafe,0.11393463,9.37856,0.81393463,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,5,5.81393463,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,110,10.805874,potentially_unsafe,0.10972974,19.484218000000002,0.8097297400000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,1,1.80972974,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,110,10.805874,potentially_unsafe,0.10972974,19.484218000000002,0.8097297400000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,2,2.80972974,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,110,10.805874,potentially_unsafe,0.10972974,19.484218000000002,0.8097297400000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,3,3.80972974,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,110,10.805874,potentially_unsafe,0.10972974,19.484218000000002,0.8097297400000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,4,4.80972974,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,1,huron__bww8_Feb-03-2023-bww8-intloss_00000000::300,300,302,30.290092,30.470755,10.696014,110,10.805874,potentially_unsafe,0.10972974,19.484218000000002,0.8097297400000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,5,5.80972974,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,303,30.569086,potentially_unsafe,0.0437113033333333,17.688351000000004,0.7437113033333334,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,1,1.7437113033333334,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,303,30.569086,potentially_unsafe,0.0437113033333333,17.688351000000004,0.7437113033333334,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,2,2.7437113033333334,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,303,30.569086,potentially_unsafe,0.0437113033333333,17.688351000000004,0.7437113033333334,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,3,3.7437113033333334,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,303,30.569086,potentially_unsafe,0.0437113033333333,17.688351000000004,0.7437113033333334,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,4,4.743711303333333,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,2,huron__bww8_Feb-03-2023-bww8-intloss_00000000::477,477,479,48.257437,48.482247,30.470755,303,30.569086,potentially_unsafe,0.0437113033333333,17.688351000000004,0.7437113033333334,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,5,5.743711303333333,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,480,48.567553,potentially_unsafe,0.1244145,45.324007,0.8244145,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,1,1.8244145,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,480,48.567553,potentially_unsafe,0.1244145,45.324007,0.8244145,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,2,2.8244145,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,480,48.567553,potentially_unsafe,0.1244145,45.324007,0.8244145,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,3,3.8244145,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,480,48.567553,potentially_unsafe,0.1244145,45.324007,0.8244145,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,4,4.8244145,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,3,huron__bww8_Feb-03-2023-bww8-intloss_00000000::936,936,940,93.89156,94.327979,48.482247,480,48.567553,potentially_unsafe,0.1244145,45.324007,0.8244145,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,5,5.8244145,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,941,94.433736,potentially_unsafe,0.11457427,11.755884000000009,0.81457427,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,1,1.81457427,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,941,94.433736,potentially_unsafe,0.11457427,11.755884000000009,0.81457427,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,2,2.81457427,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,941,94.433736,potentially_unsafe,0.11457427,11.755884000000009,0.81457427,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,3,3.81457427,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,941,94.433736,potentially_unsafe,0.11457427,11.755884000000009,0.81457427,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,4,4.81457427,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,4,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1055,1055,1057,106.18962,106.361196,94.327979,941,94.433736,potentially_unsafe,0.11457427,11.755884000000009,0.81457427,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,5,5.81457427,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,1058,106.450144,potentially_unsafe,0.12418169,0.12333500000001152,0.8241816900000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,1,1.82418169,too_late
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,1058,106.450144,potentially_unsafe,0.12418169,0.12333500000001152,0.8241816900000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,2,2.82418169,too_late
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,1058,106.450144,potentially_unsafe,0.12418169,0.12333500000001152,0.8241816900000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,3,3.82418169,too_late
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,1058,106.450144,potentially_unsafe,0.12418169,0.12333500000001152,0.8241816900000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,4,4.82418169,too_late
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000000,huron__bww8_Feb-03-2023-bww8-intloss_00000000,5,huron__bww8_Feb-03-2023-bww8-intloss_00000000::1059,1059,1063,106.573479,107.056296,106.361196,1058,106.450144,potentially_unsafe,0.12418169,0.12333500000001152,0.8241816900000001,qwen/bww8_Feb-03-2023-bww8-intloss_00000000/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000000_h2_frame.csv,5,5.82418169,too_late
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,8,0.821131,potentially_unsafe,0.1233055766666666,26.214474,0.8233055766666666,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,1,1.8233055766666666,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,8,0.821131,potentially_unsafe,0.1233055766666666,26.214474,0.8233055766666666,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,2,2.823305576666667,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,8,0.821131,potentially_unsafe,0.1233055766666666,26.214474,0.8233055766666666,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,3,3.823305576666667,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,8,0.821131,potentially_unsafe,0.1233055766666666,26.214474,0.8233055766666666,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,4,4.823305576666667,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,0,huron__bww8_Feb-03-2023-bww8-intloss_00000001::263,263,264,27.035605,27.141632,,8,0.821131,potentially_unsafe,0.1233055766666666,26.214474,0.8233055766666666,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,5,5.823305576666667,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,265,27.232346,potentially_unsafe,0.0410943599999999,9.520637999999998,0.74109436,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,1,1.74109436,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,265,27.232346,potentially_unsafe,0.0410943599999999,9.520637999999998,0.74109436,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,2,2.74109436,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,265,27.232346,potentially_unsafe,0.0410943599999999,9.520637999999998,0.74109436,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,3,3.74109436,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,265,27.232346,potentially_unsafe,0.0410943599999999,9.520637999999998,0.74109436,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,4,4.74109436,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,1,huron__bww8_Feb-03-2023-bww8-intloss_00000001::362,362,362,36.752984,36.752984,27.141632,265,27.232346,potentially_unsafe,0.0410943599999999,9.520637999999998,0.74109436,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,5,5.74109436,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,398,39.791431,potentially_unsafe,0.10423014,18.996987999999995,0.80423014,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,1,1.80423014,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,398,39.791431,potentially_unsafe,0.10423014,18.996987999999995,0.80423014,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,2,2.80423014,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,398,39.791431,potentially_unsafe,0.10423014,18.996987999999995,0.80423014,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,3,3.80423014,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,398,39.791431,potentially_unsafe,0.10423014,18.996987999999995,0.80423014,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,4,4.80423014,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,2,huron__bww8_Feb-03-2023-bww8-intloss_00000001::591,591,594,58.788419,59.140465,36.752984,398,39.791431,potentially_unsafe,0.10423014,18.996987999999995,0.80423014,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,5,5.80423014,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,595,59.229457,potentially_unsafe,0.00591081,2.4159680000000066,0.70591081,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,1,1.70591081,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,595,59.229457,potentially_unsafe,0.00591081,2.4159680000000066,0.70591081,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,2,2.7059108099999998,actionable
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,595,59.229457,potentially_unsafe,0.00591081,2.4159680000000066,0.70591081,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,3,3.7059108099999998,actionable
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,595,59.229457,potentially_unsafe,0.00591081,2.4159680000000066,0.70591081,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,4,4.70591081,actionable
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,3,huron__bww8_Feb-03-2023-bww8-intloss_00000001::621,621,623,61.645425,61.826772,59.140465,595,59.229457,potentially_unsafe,0.00591081,2.4159680000000066,0.70591081,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,5,5.70591081,actionable
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,4,huron__bww8_Feb-03-2023-bww8-intloss_00000001::926,926,928,94.316595,94.497402,61.826772,624,61.910432,potentially_unsafe,0.1060060833333333,32.40616300000001,0.8060060833333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,1,1.8060060833333333,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,4,huron__bww8_Feb-03-2023-bww8-intloss_00000001::926,926,928,94.316595,94.497402,61.826772,624,61.910432,potentially_unsafe,0.1060060833333333,32.40616300000001,0.8060060833333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,2,2.806006083333333,too_early
internvl,appfr,H22,22,huron,bww8_Feb-03-2023-bww8-intloss_00000001,huron__bww8_Feb-03-2023-bww8-intloss_00000001,4,huron__bww8_Feb-03-2023-bww8-intloss_00000001::926,926,928,94.316595,94.497402,61.826772,624,61.910432,potentially_unsafe,0.1060060833333333,32.40616300000001,0.8060060833333333,qwen/bww8_Feb-03-2023-bww8-intloss_00000001/all15_qwen_bww8_Feb-03-2023-bww8-intloss_00000001_h2_frame.csv,3,3.806006083333333,too_early
